Aghem_(n=28),-0.62871004,0.062273607,0.020620393,0.015677036,-0.00047264286,0.013615786,-0.025120857,0.030641571,-0.036215357,0.019024143,0.0049818571,0.00022475,0.0060579643,0.00022607143,0.00075614286,0.00030307143,0.00098260714,-0.00033478571,0.0011850714,0.0031398214,-0.0010695357,0.0016207857,-0.0019586786,0.00015496429,-0.00010689286
Agta_(n=2),-0.021057,-0.33157,-0.0956,0.034238,0.104481,-0.0139445,0.0001175,-0.009115,0.0070565,0.0013665,0.0410845,0.004571,-0.00446,-0.0062615,0.003732,0.0002655,0.009453,0.011655,0.0050905,0.0035645,-0.0007485,-0.028193,-0.0115235,-0.0081335,-0.061551
Ajam_Bandari_Emirates_(n=10),0.0360819,0.0759615,-0.083834,0.0020672,-0.060042,0.0154227,0.001081,-0.0018691,-0.0181208,-0.0159457,0.0024519,-0.0038066,0.0070761,-0.0039496,0.010437,0.0238396,-0.0109522,0.0036107,0.0025392,-0.0142069,0.0021212,-0.0113389,-0.000912,-0.0104591,0.0100828
Ajam_Emirates_(n=8),0.0813835,0.097236875,-0.071841375,-0.023942375,-0.046624125,0.00038375,0.00323125,-0.002048,-0.02185875,-0.013143875,0.000974125,-0.003934125,0.007061375,-0.006003875,0.0060905,0.014021375,-0.0083935,0.00342075,0.00248275,-0.007941125,0.000436625,-0.002426625,-0.0015405,-0.004804875,0.003757125
Ajam_Emirates_o_(n=2),0.082522,0.08632,-0.0788185,-0.007429,-0.054318,0.0064145,0.0010575,0,-0.0196345,-0.0164015,-0.002355,-0.0050205,0.0046085,-0.0078445,0.0102465,0.026054,0.0021515,0.010705,0.0067245,-0.016383,0.00574,-0.0062445,0.003081,-0.0119295,0.002814
Akan_Ghana_(n=51),-0.62689747,0.063679549,0.020948725,0.015757333,0.00082056863,0.012161804,-0.038168647,0.039925941,-0.043824196,0.031426765,0.0046901373,-0.000038176471,0.020191588,0.00097954902,0.011472373,-0.0093488235,0.0085440196,0.0018307059,0.0028688627,-0.0020303529,-0.00021037255,0.0020366471,-0.00045431373,0.00030719608,-0.000014058824
Akha_Thailand_(n=31),0.016082097,-0.43340177,-0.020656548,-0.050679742,0.081186323,0.035796871,0.00094003226,-0.0036325806,-0.0064062258,-0.0015459677,-0.025599742,-0.0039593871,0.0025800323,-0.0023795484,-0.0041679032,-0.00068435484,0.0019010323,-0.0035391613,-0.0064065161,0.0042480645,-0.0015818065,0.021036935,0.0043970968,0.0019550645,0.031664065
Akhvakh_(n=29),0.11543231,0.10964217,-0.023004276,0.014089483,-0.041302069,0.013088586,0.0045947241,-0.0046072759,-0.059798448,-0.040035448,-0.0046085517,0.0070178621,-0.014086897,-0.0069285172,0.015837138,-0.0040188276,-0.0034304483,-0.0019833448,-0.002461931,0.0040450345,-0.0003012069,0.0013644828,0.0071398621,0.008518,0.00010734483
Alawite_Syria_(n=4),0.083041377,0.13175948,-0.047701214,-0.065343012,-0.018529759,-0.0222065,-0.00037528473,-0.0029566163,-0.006851665,0.003211283,0.0045441233,-0.00085864932,0.0085255766,0.0000910036,-0.0053650243,0.012462932,0.0051608663,0.00035070312,0.00026306425,-0.00093991148,0.0009899375,0.0005432604,-0.0021780799,0.0044073386,-0.0016670989
Alawite_Turkey_(n=11),0.082884,0.13931227,-0.046626,-0.069474364,-0.016338545,-0.020435,-0.0010254545,-0.0056010909,-0.0020267273,0.0065274545,0.0053882727,-0.0037601818,0.0078112727,0.0013888182,-0.0059717273,0.0047129091,-0.0022758182,0.00051836364,0.003828,-0.0028762727,-0.00083927273,-0.00024745455,0.0010195455,0.0026509091,0.00015245455
Albanian_(n=13),0.12150923,0.14373646,0.014823769,-0.018388538,0.025732538,-0.0076586923,0.0043565385,0.0036743846,-0.00029884615,0.018558154,0.0012740769,0.0022134615,-0.0067583846,0.0068283077,-0.020326923,-0.0067008462,0.0086153846,0.00074061538,0.0062172308,-0.0063876154,-0.0067283846,0.00040884615,0.0021615385,0.0022523077,-0.0034910769
Albanian_Gheg_(n=46),0.12502433,0.14743948,0.0163265,-0.021333326,0.026001,-0.0093016957,0.0023833261,0.00069528261,0.00069930435,0.020265152,-0.00021604348,0.0041951957,-0.0071743696,0.0081692174,-0.019371022,-0.0045188261,0.0099716087,0.0012826522,0.00833695,-0.0080202391,-0.0097691957,0.0012951304,0.0019258261,0.0045185652,-0.0037701304
